X,Y,OBJECTID,PLG_GPSDATE,PoleNum,FixtureType,Address,Predir,Street,StreetType,Height,Wattage,InstallDate,PoleType,Owner,PowerFeed,LampType
-116.216138088801415,43.660568423064568,1289775,2002-10-04T00:00:00.000Z,56092B,Shoebox,4643,N,ARROW VILLA,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.216440989682127,43.661373196218335,1289776,2002-10-04T00:00:00.000Z,56091B,Shoebox,4773,N,ARROW VILLA,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.216950537800273,43.662367241542107,1289777,2002-10-04T00:00:00.000Z,56090B,Shoebox,4897,N,ARROW VILLA,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.216722904532304,43.662821958072662,1289778,2002-10-04T00:00:00.000Z,56093B,Shoebox,4983,N,VILLA RIDGE,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.217559361383081,43.661935985829338,1289779,2002-10-04T00:00:00.000Z,56094B,Shoebox,4861,N,VILLA RIDGE,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.217383596938646,43.660926522264646,1289780,2002-10-04T00:00:00.000Z,56095B,Shoebox,4690,N,VILLA RIDGE,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.267948382185452,43.678971465790674,1289781,2002-10-04T00:00:00.000Z,56073B,Shoebox,6707,N,ANTLER,CT,25,100,2002-09-09T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.267621719439262,43.677869997676893,1289782,2002-10-04T00:00:00.000Z,56072B,Shoebox,6316,,HILL,RD,25,100,2002-09-09T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.217692835140767,43.663452996562931,1289783,2002-10-04T00:00:00.000Z,56074B,Shoebox,5091,N,EYRIE,ST,25,100,2002-09-09T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.271532592780929,43.610305269721657,1289784,2002-10-04T00:00:00.000Z,55908B,Shoebox,7155,W,DENTON,ST,25,100,2002-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.270426007796985,43.61027870655375,1289785,2002-10-04T00:00:00.000Z,55909B,Shoebox,7141,W,POTOMAC,DR,25,100,2002-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.213195510138974,43.601119587439776,1289786,1999-07-01T00:00:00.000Z,105C11,,309,,VISTA,AVE,,150,1986-01-01T00:00:00.000Z,Underpass,Boise City,Overhead,High Pressure Sodium
-116.212925263962816,43.600974439528315,1289787,1999-07-01T00:00:00.000Z,105C12,,310,,VISTA,AVE,,150,1986-01-01T00:00:00.000Z,Underpass,Boise City,Overhead,High Pressure Sodium
-116.198526683147648,43.611587536487811,1289788,2003-06-05T00:00:00.000Z,11C13,Historical,216,S,3RD,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.198636915130365,43.611475653140261,1289789,2003-06-05T00:00:00.000Z,11C12,Historical,232,S,3RD,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.199099798334231,43.610979660099204,1289790,2003-06-05T00:00:00.000Z,11C09,Historical,298,S,3RD,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.199125502217342,43.610800888478906,1289791,2003-06-05T00:00:00.000Z,11C08,Historical,290,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.198889142958535,43.610689405913185,1289792,2003-06-05T00:00:00.000Z,11C07,Historical,260,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.198640954454163,43.610574412228786,1289793,2003-06-05T00:00:00.000Z,11C06,Historical,240,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.198397627536309,43.61045994205849,1289794,2003-06-05T00:00:00.000Z,11C05,Historical,200,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.197780054134967,43.610168016888018,1289795,2003-06-05T00:00:00.000Z,11C04,Historical,170,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.197524278358813,43.610048604685502,1289796,2003-06-05T00:00:00.000Z,11C03,Historical,150,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.197267902237769,43.609924712111507,1289797,2003-06-05T00:00:00.000Z,11C02,Historical,108,W,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.196785635107943,43.609703798399714,1289798,2003-06-05T00:00:00.000Z,11C14,Historical,100,E,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.195984120104967,43.609325613085893,1289799,2003-06-05T00:00:00.000Z,11C17,Historical,210,E,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.196251498132426,43.609453058319986,1289800,2003-06-05T00:00:00.000Z,11C16,Historical,180,E,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.196518682402456,43.609579929698754,1289801,2003-06-05T00:00:00.000Z,11C15,Historical,130,E,FRONT,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.198940512388376,43.611146261529896,1289802,2003-06-05T00:00:00.000Z,11C10,Historical,272,S,3RD,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.198789047459442,43.611304818210435,1289803,2003-06-05T00:00:00.000Z,11C11,Historical,252,S,3RD,ST,13,70,2003-06-02T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.205849212903402,43.615200285046406,1289804,2003-06-05T00:00:00.000Z,30C16,Historical,211,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.205953499287446,43.615089181678051,1289805,2003-06-05T00:00:00.000Z,30C18,Historical,261,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206118893571642,43.614920737182331,1289806,2003-06-05T00:00:00.000Z,30C20,Historical,299,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206161369026205,43.614892868402364,1289807,2001-12-05T00:00:00.000Z,21C05,Shoebox,900,W,FRONT,ST,35,80,1988-05-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.206377340128284,43.614681288196358,1289808,2003-06-05T00:00:00.000Z,21C03,Shoebox,901,W,FRONT,ST,35,80,2003-06-05T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.206272471815709,43.614891497188303,1289809,2003-06-05T00:00:00.000Z,30C21,Historical,902,W,FRONT,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206460403383147,43.614998868325962,1289810,2003-06-05T00:00:00.000Z,30C22,Historical,940,W,FRONT,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206647281499826,43.615088425890804,1289811,2003-06-05T00:00:00.000Z,30C23,Historical,960,W,FRONT,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206846701891294,43.615182673700581,1289812,2003-06-05T00:00:00.000Z,30C24,Historical,990,W,FRONT,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.207022755140201,43.615274243414753,1289813,2003-06-05T00:00:00.000Z,30C25,Historical,998,W,FRONT,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206054402516898,43.615416835403899,1289814,2003-06-05T00:00:00.000Z,30C13,Historical,939,W,GROVE,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.205908974482895,43.615334812000967,1289815,2003-06-05T00:00:00.000Z,30C14,Historical,929,W,GROVE,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.205893690420069,43.615289082565148,1289816,2003-06-05T00:00:00.000Z,30C15,Cobrahead,927,W,GROVE,ST,35,53,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206191816868085,43.614510408476477,1289817,2003-06-05T00:00:00.000Z,21C01,Historical,302,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206112656198798,43.614534690352592,1289818,2001-12-05T00:00:00.000Z,21C06,Shoebox,899,W,FRONT,ST,40,80,1988-05-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.206146292894076,43.615021129719594,1289819,2003-06-05T00:00:00.000Z,30C19,Historical,287,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206037136655638,43.614523598382625,1289820,2003-06-05T00:00:00.000Z,21C07,Historical,887,W,FRONT,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.206324632004623,43.614385420806357,1289821,2003-06-05T00:00:00.000Z,21C02,Historical,324,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.205999706233086,43.615220349610539,1289822,2003-06-05T00:00:00.000Z,30C17,Historical,231,S,9TH,ST,13,70,2003-06-05T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.165590497100695,43.598582095827723,1289823,,50031B,Shoebox,2230,E,WALLING,CT,25,100,1997-03-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.205156204547961,43.615561476971365,1289824,2000-05-09T00:00:00.000Z,30C10,Historical,140,S,9TH,ST,13,70,1988-03-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.128005756552099,43.54497557036234,1289825,2003-07-09T00:00:00.000Z,56182B,Shoebox,4495,E,TANOAK,DR,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.128943244302135,43.545042195523457,1289826,2003-07-09T00:00:00.000Z,56181B,Shoebox,4427,E,TANOAK,DR,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.127655093951688,43.546211425076557,1289827,2003-07-09T00:00:00.000Z,56180B,Shoebox,4524,E,ARBORVITAE,CT,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.12859769564713,43.546254603374997,1289828,2003-07-09T00:00:00.000Z,56179B,Shoebox,4440,E,ARBORVITAE,CT,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.131704370249352,43.54636707484498,1289829,2003-07-09T00:00:00.000Z,56177B,Shoebox,4162,E,ARBORVITAE,CT,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.130616692597812,43.54619935973782,1289830,2003-07-09T00:00:00.000Z,56178B,Shoebox,4295,E,ARBORVITAE,CT,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.133094606960384,43.54622218565703,1289831,2003-07-09T00:00:00.000Z,56176B,Shoebox,4075,E,ARBORVITAE,CT,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.128592468173764,43.546607451727589,1289832,2003-07-09T00:00:00.000Z,56186B,Shoebox,4441,E,GRAND FOREST,DR,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.129726836905604,43.546695434312177,1289833,2003-07-09T00:00:00.000Z,56185B,Shoebox,4333,E,GRAND FOREST,DR,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.136054659672894,43.547118348091765,1289834,2003-07-09T00:00:00.000Z,56183B,Shoebox,4055,E,GRAND FOREST,DR,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.135597034386578,43.546918660564145,1289835,2003-07-09T00:00:00.000Z,56184B,Shoebox,4067,E,GRAND FOREST,DR,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.135152974458691,43.546196744796902,1289836,2003-07-09T00:00:00.000Z,56174B,Shoebox,6157,S,SNAPDRAGON,PL,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.134505717060179,43.545616028592683,1289837,2003-07-09T00:00:00.000Z,56175B,Shoebox,6265,S,SNAPDRAGON,PL,25,100,2003-06-26T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.202403745726954,43.571646349257563,1289838,2003-07-09T00:00:00.000Z,56173B,Shoebox,3375,S,VIRGINIA,WAY,25,100,2003-06-18T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.203064967125997,43.572015213018872,1289839,2003-07-09T00:00:00.000Z,56170B,Shoebox,3358,S,ANNETT,AVE,25,100,2003-06-18T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.203044757741395,43.571248230184608,1289840,2003-07-09T00:00:00.000Z,56171B,Shoebox,3426,S,ANNETT,AVE,25,100,2003-06-18T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.202313649568254,43.570780862777404,1289841,2003-07-09T00:00:00.000Z,56172B,Shoebox,3481,S,ANNETT,AVE,25,100,2003-06-18T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.284272495226162,43.633788906383479,1289842,2003-07-09T00:00:00.000Z,132C04,Cobrahead,8201,W,USTICK,RD,40,105,1984-01-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.217387173414139,43.660101975894868,1289843,2002-10-04T00:00:00.000Z,56096B,Shoebox,4586,N,VILLA RIDGE,WAY,25,100,2002-09-30T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.198767961153735,43.622256505245574,1289844,2004-01-26T00:00:00.000Z,52679C,Cobrahead,825,N,9TH,ST,30,80,2003-12-18T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.198958350792353,43.622334278042288,1289845,2004-01-26T00:00:00.000Z,52678C,Cobrahead,909,N,9TH,ST,30,80,2003-12-18T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.198866560152311,43.622497415571146,1289846,2004-01-26T00:00:00.000Z,52677C,Cobrahead,904,N,9TH,ST,30,80,2003-12-18T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.204264812643387,43.620459300407184,1289847,2004-01-26T00:00:00.000Z,52674C,Cobrahead,489,N,11TH,ST,30,80,2003-12-15T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.204098588429048,43.620630155814027,1289848,2004-01-26T00:00:00.000Z,52675C,Cobrahead,501,N,11TH,ST,30,80,2003-12-15T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.203893200032738,43.620514228824241,1289849,2004-01-26T00:00:00.000Z,52676C,Cobrahead,502,N,11TH,ST,30,80,2003-12-15T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.27288693890759,43.582000002140468,1289850,2004-01-26T00:00:00.000Z,52683C,Cobrahead,7329,W,AIRWAY,CT,30,80,2004-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.273912575394576,43.581356597466034,1289851,2004-01-26T00:00:00.000Z,52682C,Cobrahead,2226,S,COLE,RD,30,80,2004-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.273941986238967,43.582227090902784,1289852,2004-01-26T00:00:00.000Z,52681C,Cobrahead,2210,S,COLE,RD,30,80,2004-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.273944914882122,43.582896008895418,1289853,2004-01-26T00:00:00.000Z,56242C,Cobrahead,2200,S,COLE,RD,30,80,2004-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.260372490613193,43.589877733771793,1289854,2004-01-26T00:00:00.000Z,52654B,Shoebox,6305,W,OVERLAND,RD,30,250,2003-11-25T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.328064054541571,43.623549327912102,1289855,2004-01-26T00:00:00.000Z,52655B,Shoebox,2013,N,CRIBBEN,ST,25,100,2003-11-25T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.303087334130026,43.630512238511855,1289856,2004-01-26T00:00:00.000Z,52669B,Shoebox,9703,W,CANTERBURY,DR,25,100,2003-12-18T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.301789678585806,43.630648637895803,1289857,2004-01-26T00:00:00.000Z,52668B,Shoebox,9619,W,CANTERBURY,DR,25,100,2003-12-18T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.324482893648977,43.620958267417841,1289858,2004-01-26T00:00:00.000Z,56218A,Cobrahead,1657,N,SHAMROCK,AVE,30,100,2003-10-09T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.326249381334321,43.620805506038366,1289859,2004-01-26T00:00:00.000Z,56219A,Cobrahead,1655,W,KING,ST,30,100,2003-10-09T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.194839316011794,43.585756302750319,1289860,2004-01-27T00:00:00.000Z,56211A,Cobrahead,1056,W,DUNDEE,ST,25,100,2003-11-07T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.195699045976156,43.586659286079048,1289861,2004-01-27T00:00:00.000Z,56214A,Cobrahead,1151,W,ALBERT,ST,25,100,2003-11-07T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.198719314623546,43.586779208532384,1289862,2004-01-27T00:00:00.000Z,56234A,Cobrahead,2019,S,MANITOU,AVE,30,100,2003-09-29T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.203668240095084,43.593357011360716,1289863,2004-01-27T00:00:00.000Z,56236B,Shoebox,1507,S,OAKLAND,AVE,25,100,2003-10-16T00:00:00.000Z,Metal,Boise City,Overhead,High Pressure Sodium
-116.240551004567209,43.614343964196841,1289864,2004-01-27T00:00:00.000Z,56206A,Cobrahead,4722,W,HOLMES,ST,25,100,2003-09-26T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.22493861668238,43.592803537290095,1289865,2004-01-27T00:00:00.000Z,56207A,Cobrahead,1207,S,ARCADIA,ST,25,100,2003-09-26T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.241001408206259,43.578062150771416,1289866,2004-01-27T00:00:00.000Z,56208A,Cobrahead,2728,S,POND,ST,25,100,2003-09-26T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.243507054551699,43.584494343454558,1289867,2004-01-27T00:00:00.000Z,56243C,Cobrahead,2016,S,ORCHARD,ST,30,80,2003-12-18T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.243736182605474,43.58445308599623,1289868,2004-01-27T00:00:00.000Z,52684C,Cobrahead,2015,S,ORCHARD,ST,30,80,2003-12-18T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.206244774346573,43.619197168785298,1289869,,39C36,Cobrahead,1115,W,BANNOCK,ST,35,80,1988-05-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.274512459822461,43.587514260857219,1289870,,22389C,Cobrahead,1801,S,COLE,RD,40,80,2002-03-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.27446950643369,43.587835899962123,1289871,,22392C,Cobrahead,1799,S,COLE,RD,40,80,2002-03-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.280528428189285,43.59014671498619,1289872,,74C09,Cobrahead,7917,W,OVERLAND,RD,40,80,1998-01-01T00:00:00.000Z,Metal,ACHD,Underground,LED
-116.281541644685944,43.59015344987349,1289873,,74C05,Cobrahead,8001,,OVERLAND,RD,40,80,1998-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.315127559388742,43.592915824672495,1289874,2001-05-07T00:00:00.000Z,55411B,Shoebox,1309,S,FIVE MILE,RD,25,100,2001-02-01T00:00:00.000Z,Fiberglass,Boise City,Underground,High Pressure Sodium
-116.207294659809975,43.613149703869496,1289875,2004-12-08T00:00:00.000Z,23C37,Historical,860,W,MYRTLE,ST,13,70,1997-01-01T00:00:00.000Z,Underpass,Boise City,Underground,LED
-116.207063807765181,43.613028714309735,1289876,2004-12-08T00:00:00.000Z,23C38,Historical,890,W,MYRTLE,ST,13,70,1997-01-01T00:00:00.000Z,Underpass,Boise City,Underground,LED
-116.334482197004448,43.627162285278928,1289877,2000-09-06T00:00:00.000Z,55241A,Cobrahead,2521,N,CLOVERDALE,RD,25,200,2000-07-24T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.334507113989957,43.626146890238395,1289878,2000-09-06T00:00:00.000Z,55242A,Cobrahead,2255,N,CLOVERDALE,RD,25,200,2000-07-24T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.334473910346773,43.624793354452656,1289879,2005-02-15T00:00:00.000Z,06110A,Cobrahead,2175,N,CLOVERDALE,RD,30,100,2000-08-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.330896029005274,43.590150268318439,1289880,2005-04-08T00:00:00.000Z,56577B,Shoebox,1639,S,SUMPTER,WAY,25,100,2005-04-08T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.213511080265349,43.580592885152868,1289881,1999-07-01T00:00:00.000Z,06C13,Historical,2598,,VISTA,AVE,13,70,1987-04-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.195096056111112,43.611478063658055,1289882,1983-04-01T00:00:00.000Z,00110C,Cobrahead,100,W,MAIN,ST,35,80,1983-04-01T00:00:00.000Z,Metal,ACHD,Overhead,LED
-116.200851624050244,43.609619780437697,1289883,2006-01-30T00:00:00.000Z,00C098,Historical,321,,MYRTLE,ST,13,70,2004-01-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.284374880554353,43.582909355354495,1289884,2006-04-18T00:00:00.000Z,56956A,Cobrahead,8205,,TARGEE,ST,25,100,2006-04-07T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.291548899717711,43.582903692715824,1289885,2006-04-18T00:00:00.000Z,56955A,Cobrahead,8767,,TARGEE,ST,25,100,2006-04-07T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.289192822509534,43.683917497220236,1289886,,00268C,Shoebox,8250,W,HILL ROAD,PKWY,30,250,2014-11-25T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.297496217535979,43.582066025550368,1289887,2006-04-14T00:00:00.000Z,56959A,Cobrahead,9250,W,COLEEN,DR,25,100,2006-04-12T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294362071688695,43.576531554399814,1289888,2006-04-14T00:00:00.000Z,56958A,Cobrahead,9020,,WOODLARK,ST,25,250,2006-04-12T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.298590825716815,43.581934745552509,1289889,2006-04-14T00:00:00.000Z,56960A,Cobrahead,9385,W,COLEEN,DR,25,100,2006-04-12T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.294123547565192,43.578377175711864,1289890,2006-04-14T00:00:00.000Z,56957A,Cobrahead,2800,,MAPLE GROVE,RD,25,250,2006-04-12T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.249544175862312,43.589980461036525,1289891,2006-04-18T00:00:00.000Z,56966C,Cobrahead,5414,,OVERLAND,RD,30,80,2006-04-13T00:00:00.000Z,Metal,Boise City,Overhead,LED
-116.294037058459566,43.582401954828057,1289892,2006-04-03T00:00:00.000Z,56954A,Cobrahead,2300,,MAPLE GROVE,RD,25,100,2006-03-27T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.283180875644973,43.586654613176528,1289893,2006-05-08T00:00:00.000Z,56967A,Cobrahead,1888,S,PENNINGER,ST,25,100,2006-05-03T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
